SL NO,DATE,TRADING CODE,CLOSE PRICE,YCP*
3979,2018-04-03,ARGONDENIM,26.7,27.3
3980,2018-04-02,ARGONDENIM,27.3,26.4
3981,2018-04-01,ARGONDENIM,26.4,25
3982,2018-03-29,ARGONDENIM,25,24.7
3983,2018-03-28,ARGONDENIM,24.7,24.6
3984,2018-03-27,ARGONDENIM,24.6,25.4
3985,2018-03-25,ARGONDENIM,25.4,25.2
3986,2018-03-22,ARGONDENIM,25.2,25.3
3987,2018-03-21,ARGONDENIM,25.3,25.7
3988,2018-03-20,ARGONDENIM,25.7,25.8
3989,2018-03-19,ARGONDENIM,25.8,26.1
3990,2018-03-18,ARGONDENIM,26.1,26.2
3991,2018-03-15,ARGONDENIM,26.2,25.9
3992,2018-03-14,ARGONDENIM,25.9,26
3993,2018-03-13,ARGONDENIM,26,26.4
3994,2018-03-12,ARGONDENIM,26.4,26.9
3995,2018-03-11,ARGONDENIM,26.9,27.3
3996,2018-03-08,ARGONDENIM,27.3,27.5
3997,2018-03-07,ARGONDENIM,27.5,27.7
3998,2018-03-06,ARGONDENIM,27.7,28.3
3999,2018-03-05,ARGONDENIM,28.3,28.8
4000,2018-03-04,ARGONDENIM,28.8,28.6
4001,2018-03-01,ARGONDENIM,28.6,28.3
4002,2018-02-28,ARGONDENIM,28.3,28.4
4003,2018-02-27,ARGONDENIM,28.4,28.2
4004,2018-02-26,ARGONDENIM,28.2,28.7
4005,2018-02-25,ARGONDENIM,28.7,29.2
4006,2018-02-22,ARGONDENIM,29.2,29.1
4007,2018-02-20,ARGONDENIM,29.1,29.4
4008,2018-02-19,ARGONDENIM,29.4,29.7
4009,2018-02-18,ARGONDENIM,29.7,30
4010,2018-02-15,ARGONDENIM,30,30
4011,2018-02-14,ARGONDENIM,30,29.7
4012,2018-02-13,ARGONDENIM,29.7,29.7
4013,2018-02-12,ARGONDENIM,29.7,30.1
4014,2018-02-11,ARGONDENIM,30.1,29
4015,2018-02-08,ARGONDENIM,29,28.9
4016,2018-02-07,ARGONDENIM,28.9,29.3
4017,2018-02-06,ARGONDENIM,29.3,29.2
4018,2018-02-05,ARGONDENIM,29.2,29.4
4019,2018-02-04,ARGONDENIM,29.4,30.3
4020,2018-02-01,ARGONDENIM,30.3,30.2
4021,2018-01-31,ARGONDENIM,30.2,30.9
4022,2018-01-30,ARGONDENIM,30.9,31.2
4023,2018-01-29,ARGONDENIM,31.2,30.9
4024,2018-01-28,ARGONDENIM,30.9,31.1
4025,2018-01-25,ARGONDENIM,31.1,31.3
4026,2018-01-24,ARGONDENIM,31.3,31.4
4027,2018-01-23,ARGONDENIM,31.4,30.9
4028,2018-01-22,ARGONDENIM,30.9,30.8
4029,2018-01-21,ARGONDENIM,30.8,30.6
4030,2018-01-18,ARGONDENIM,30.6,30.7
4031,2018-01-17,ARGONDENIM,30.7,30.6
4032,2018-01-16,ARGONDENIM,30.6,30.3
4033,2018-01-15,ARGONDENIM,30.3,30.6
4034,2018-01-14,ARGONDENIM,30.6,31.1
4035,2018-01-11,ARGONDENIM,31.1,31.2
4036,2018-01-10,ARGONDENIM,31.2,31.3
4037,2018-01-09,ARGONDENIM,31.3,31.3
4038,2018-01-08,ARGONDENIM,31.3,31.5
4039,2018-01-07,ARGONDENIM,31.5,31.9
4040,2018-01-04,ARGONDENIM,31.9,32.1
4041,2018-01-03,ARGONDENIM,32.1,32.4
4042,2018-01-02,ARGONDENIM,32.4,31.4
4043,2018-01-01,ARGONDENIM,31.4,30.9
4044,2018-06-28,ASIAINS,16.7,17
4045,2018-06-27,ASIAINS,17,16.5
4046,2018-06-26,ASIAINS,16.5,16.6
4047,2018-06-25,ASIAINS,16.6,16.5
4048,2018-06-24,ASIAINS,16.5,15.8
4049,2018-06-21,ASIAINS,15.8,15.5
4050,2018-06-20,ASIAINS,15.5,16.1
4051,2018-06-19,ASIAINS,16.1,15.2
4052,2018-06-18,ASIAINS,15.2,15.8
4053,2018-06-12,ASIAINS,15.8,16.2
4054,2018-06-11,ASIAINS,16.2,16.4
4055,2018-06-10,ASIAINS,16.4,16.4
4056,2018-06-07,ASIAINS,16.4,16.1
4057,2018-06-06,ASIAINS,16.1,16.3
4058,2018-06-05,ASIAINS,16.3,16
4059,2018-06-04,ASIAINS,16,16
4060,2018-06-03,ASIAINS,16,15.5
4061,2018-05-31,ASIAINS,15.5,16
4062,2018-05-30,ASIAINS,16,16.3
4063,2018-05-29,ASIAINS,16.3,16.7
4064,2018-05-28,ASIAINS,16.7,16.8
4065,2018-05-27,ASIAINS,16.8,17
4066,2018-05-24,ASIAINS,17,16.3
4067,2018-05-23,ASIAINS,16.3,16.6
4068,2018-05-22,ASIAINS,16.6,16.6
4069,2018-05-21,ASIAINS,16.6,17.5
4070,2018-05-20,ASIAINS,17.5,19
4071,2018-05-17,ASIAINS,19,19
4072,2018-05-16,ASIAINS,19,18.8
4073,2018-05-15,ASIAINS,18.8,18
4074,2018-05-14,ASIAINS,18,18
4075,2018-05-13,ASIAINS,18,18.3
4076,2018-05-10,ASIAINS,18.3,18.2
4077,2018-05-09,ASIAINS,18.2,18.6
4078,2018-05-08,ASIAINS,18.6,19
4079,2018-05-07,ASIAINS,19,18.5
4080,2018-05-06,ASIAINS,18.5,19.2
4081,2018-05-03,ASIAINS,19.2,19.2
4082,2018-04-30,ASIAINS,19.2,19
4083,2018-04-26,ASIAINS,19,19
4084,2018-04-25,ASIAINS,19,19
4085,2018-04-24,ASIAINS,19,19.2
4086,2018-04-23,ASIAINS,19.2,18.2
4087,2018-04-22,ASIAINS,18.2,18.3
4088,2018-04-19,ASIAINS,18.3,18.3
4089,2018-04-18,ASIAINS,18.3,18.3
4090,2018-04-17,ASIAINS,18.3,18.4
4091,2018-04-16,ASIAINS,18.4,18.9
4092,2018-04-15,ASIAINS,18.9,18.9
4093,2018-04-12,ASIAINS,18.9,19.5
4094,2018-04-11,ASIAINS,19.5,19
4095,2018-04-10,ASIAINS,19,18.6
4096,2018-04-09,ASIAINS,18.6,18.6
4097,2018-04-08,ASIAINS,18.6,18.9
4098,2018-04-05,ASIAINS,18.9,19.1
4099,2018-04-04,ASIAINS,19.1,19.1
4100,2018-04-03,ASIAINS,19.1,19.1
4101,2018-04-02,ASIAINS,19.1,18.7
4102,2018-04-01,ASIAINS,18.7,18.2
4103,2018-03-29,ASIAINS,18.2,18.2
4104,2018-03-28,ASIAINS,18.2,17.7
4105,2018-03-27,ASIAINS,17.7,18.2
4106,2018-03-25,ASIAINS,18.2,18.4
4107,2018-03-22,ASIAINS,18.4,18.7
4108,2018-03-21,ASIAINS,18.7,19.1
4109,2018-03-20,ASIAINS,19.1,19.3
4110,2018-03-19,ASIAINS,19.3,19.3
4111,2018-03-18,ASIAINS,19.3,19.7
4112,2018-03-15,ASIAINS,19.7,19.1
4113,2018-03-14,ASIAINS,19.1,19.6
4114,2018-03-13,ASIAINS,19.6,19.9
4115,2018-03-12,ASIAINS,19.9,20.2
4116,2018-03-11,ASIAINS,20.2,20.2
4117,2018-03-08,ASIAINS,20.2,20.5
4118,2018-03-07,ASIAINS,20.5,20.7
4119,2018-03-06,ASIAINS,20.7,21.6
4120,2018-03-05,ASIAINS,21.6,21.4
4121,2018-03-04,ASIAINS,21.4,20.1
4122,2018-03-01,ASIAINS,20.1,20.1
4123,2018-02-28,ASIAINS,20.1,20.5
4124,2018-02-27,ASIAINS,20.5,20.6
4125,2018-02-26,ASIAINS,20.6,22.2
4126,2018-02-25,ASIAINS,22.2,22.2
4127,2018-02-22,ASIAINS,22.2,23.2
4128,2018-02-20,ASIAINS,23.2,23.2
4129,2018-02-19,ASIAINS,23.2,22.4
4130,2018-02-18,ASIAINS,22.4,22.5
4131,2018-02-15,ASIAINS,22.5,22.8
4132,2018-02-14,ASIAINS,22.8,22.5
4133,2018-02-13,ASIAINS,22.5,22.9
4134,2018-02-12,ASIAINS,22.9,22.4
4135,2018-02-11,ASIAINS,22.4,23.8
4136,2018-02-08,ASIAINS,23.8,22
4137,2018-02-07,ASIAINS,22,22
4138,2018-02-06,ASIAINS,22,20.5
4139,2018-02-05,ASIAINS,20.5,21
4140,2018-02-04,ASIAINS,21,21.1
4141,2018-02-01,ASIAINS,21.1,21.1
4142,2018-01-31,ASIAINS,21.1,21.6
4143,2018-01-30,ASIAINS,21.6,21.7
4144,2018-01-29,ASIAINS,21.7,21.4
4145,2018-01-28,ASIAINS,21.4,21.5
4146,2018-01-25,ASIAINS,21.5,21.9
4147,2018-01-24,ASIAINS,21.9,22.2
4148,2018-01-23,ASIAINS,22.2,22.2
4149,2018-01-22,ASIAINS,22.2,22.7
4150,2018-01-21,ASIAINS,22.7,22.7
4151,2018-01-18,ASIAINS,22.7,23.1
4152,2018-01-17,ASIAINS,23.1,22.8
4153,2018-01-16,ASIAINS,22.8,22.8
4154,2018-01-15,ASIAINS,22.8,23
4155,2018-01-14,ASIAINS,23,23.3
4156,2018-01-11,ASIAINS,23.3,23.6
4157,2018-01-10,ASIAINS,23.6,23.3
4158,2018-01-09,ASIAINS,23.3,23.1
4159,2018-01-08,ASIAINS,23.1,23.1
4160,2018-01-07,ASIAINS,23.1,23.1
4161,2018-01-04,ASIAINS,23.1,23.1
4162,2018-01-03,ASIAINS,23.1,23.1
4163,2018-01-02,ASIAINS,23.1,22.7
4164,2018-01-01,ASIAINS,22.7,23.9
4165,2018-06-28,ASIAPACINS,21.1,21.7
4166,2018-06-27,ASIAPACINS,21.7,22.7
4167,2018-06-26,ASIAPACINS,22.7,22
4168,2018-06-25,ASIAPACINS,22,22.9
4169,2018-06-24,ASIAPACINS,22.9,22.9
4170,2018-06-21,ASIAPACINS,22.9,22.7
4171,2018-06-20,ASIAPACINS,22.7,21.7
4172,2018-06-19,ASIAPACINS,21.7,22.9
4173,2018-06-18,ASIAPACINS,22.9,22.8
4174,2018-06-12,ASIAPACINS,22.8,22
4175,2018-06-11,ASIAPACINS,22,23
4176,2018-06-10,ASIAPACINS,23,22.9
4177,2018-06-07,ASIAPACINS,22.9,21.4
4178,2018-06-06,ASIAPACINS,21.4,21.7
4179,2018-06-05,ASIAPACINS,21.7,21.8
4180,2018-06-04,ASIAPACINS,21.8,21.5
4181,2018-06-03,ASIAPACINS,21.5,22
4182,2018-05-31,ASIAPACINS,22,23.9
4183,2018-05-30,ASIAPACINS,23.9,25.5
4184,2018-05-29,ASIAPACINS,25.5,25.5
4185,2018-05-28,ASIAPACINS,25.5,24.9
4186,2018-05-27,ASIAPACINS,24.9,24.9
4187,2018-05-24,ASIAPACINS,24.9,24.7
4188,2018-05-23,ASIAPACINS,24.7,24.9
4189,2018-05-22,ASIAPACINS,24.9,23.9
4190,2018-05-21,ASIAPACINS,23.9,23.7
4191,2018-05-20,ASIAPACINS,23.7,24.3
4192,2018-05-17,ASIAPACINS,24.3,24
4193,2018-05-16,ASIAPACINS,24,24.5
4194,2018-05-15,ASIAPACINS,24.5,24.1
4195,2018-05-14,ASIAPACINS,24.1,24.1
4196,2018-05-13,ASIAPACINS,24.1,23.5
4197,2018-05-10,ASIAPACINS,23.5,24.7
4198,2018-05-09,ASIAPACINS,24.7,24.7
4199,2018-05-08,ASIAPACINS,24.7,25.1
4200,2018-05-07,ASIAPACINS,25.1,25.1
4201,2018-05-06,ASIAPACINS,25.1,24.7
4202,2018-05-03,ASIAPACINS,24.7,25.3
4203,2018-04-30,ASIAPACINS,25.3,25.5
4204,2018-04-26,ASIAPACINS,25.5,23.2
4205,2018-04-25,ASIAPACINS,23.2,24.8
4206,2018-04-24,ASIAPACINS,24.8,24.6
4207,2018-04-23,ASIAPACINS,24.6,23.4
4208,2018-04-22,ASIAPACINS,23.4,24.4
4209,2018-04-19,ASIAPACINS,24.4,25.8
4210,2018-04-18,ASIAPACINS,25.8,25.5
4211,2018-04-17,ASIAPACINS,25.5,23.2
4212,2018-04-16,ASIAPACINS,23.2,23.8
4213,2018-04-15,ASIAPACINS,23.8,24.7
4214,2018-04-12,ASIAPACINS,24.7,25.5
4215,2018-04-11,ASIAPACINS,25.5,25.5
4216,2018-04-10,ASIAPACINS,25.5,25.5
4217,2018-04-09,ASIAPACINS,25.5,25.5
4218,2018-04-08,ASIAPACINS,25.5,25.5
4219,2018-04-05,ASIAPACINS,25.5,24.1
4220,2018-04-04,ASIAPACINS,24.1,24.1
4221,2018-04-03,ASIAPACINS,24.1,24.1
4222,2018-04-02,ASIAPACINS,24.1,24.8
4223,2018-04-01,ASIAPACINS,24.8,24
4224,2018-03-29,ASIAPACINS,24,23.9
4225,2018-03-28,ASIAPACINS,23.9,24.5
4226,2018-03-27,ASIAPACINS,24.5,24.5
4227,2018-03-25,ASIAPACINS,24.5,24.4
4228,2018-03-22,ASIAPACINS,24.4,24.2
4229,2018-03-21,ASIAPACINS,24.2,23.7
4230,2018-03-20,ASIAPACINS,23.7,24.3
4231,2018-03-19,ASIAPACINS,24.3,24.2
4232,2018-03-18,ASIAPACINS,24.2,24.2
4233,2018-03-15,ASIAPACINS,24.2,24.3
4234,2018-03-14,ASIAPACINS,24.3,23.2
4235,2018-03-13,ASIAPACINS,23.2,25.2
4236,2018-03-12,ASIAPACINS,25.2,25.2
4237,2018-03-11,ASIAPACINS,25.2,23.1
4238,2018-03-08,ASIAPACINS,23.1,24.3
4239,2018-03-07,ASIAPACINS,24.3,24.3
4240,2018-03-06,ASIAPACINS,24.3,25.8
4241,2018-03-05,ASIAPACINS,25.8,25
4242,2018-03-04,ASIAPACINS,25,25
4243,2018-03-01,ASIAPACINS,25,25
4244,2018-02-28,ASIAPACINS,25,25
4245,2018-02-27,ASIAPACINS,25,25
4246,2018-02-26,ASIAPACINS,25,25
4247,2018-02-25,ASIAPACINS,25,24.2
4248,2018-02-22,ASIAPACINS,24.2,24.3
4249,2018-02-20,ASIAPACINS,24.3,24.9
4250,2018-02-19,ASIAPACINS,24.9,25.2
4251,2018-02-18,ASIAPACINS,25.2,24.7
4252,2018-02-15,ASIAPACINS,24.7,24.1
4253,2018-02-14,ASIAPACINS,24.1,24
4254,2018-02-13,ASIAPACINS,24,24.2
4255,2018-02-12,ASIAPACINS,24.2,25
4256,2018-02-11,ASIAPACINS,25,24.7
4257,2018-02-08,ASIAPACINS,24.7,24
4258,2018-02-07,ASIAPACINS,24,24
4259,2018-02-06,ASIAPACINS,24,22.8
4260,2018-02-05,ASIAPACINS,22.8,22.8
4261,2018-02-04,ASIAPACINS,22.8,23.9
4262,2018-02-01,ASIAPACINS,23.9,23.4
4263,2018-01-31,ASIAPACINS,23.4,23.4
4264,2018-01-30,ASIAPACINS,23.4,23.6
4265,2018-01-29,ASIAPACINS,23.6,23.3
4266,2018-01-28,ASIAPACINS,23.3,23.8
4267,2018-01-25,ASIAPACINS,23.8,24
4268,2018-01-24,ASIAPACINS,24,23.8
4269,2018-01-23,ASIAPACINS,23.8,23.8
4270,2018-01-22,ASIAPACINS,23.8,24.7
4271,2018-01-21,ASIAPACINS,24.7,25.5
4272,2018-01-18,ASIAPACINS,25.5,25.4
4273,2018-01-17,ASIAPACINS,25.4,25
4274,2018-01-16,ASIAPACINS,25,24.9
4275,2018-01-15,ASIAPACINS,24.9,24.9
4276,2018-01-14,ASIAPACINS,24.9,25
4277,2018-01-11,ASIAPACINS,25,25
4278,2018-01-10,ASIAPACINS,25,25.7
4279,2018-01-09,ASIAPACINS,25.7,24.5
4280,2018-01-08,ASIAPACINS,24.5,24.6
4281,2018-01-07,ASIAPACINS,24.6,25.1
4282,2018-01-04,ASIAPACINS,25.1,25.1
4283,2018-01-03,ASIAPACINS,25.1,25.4
4284,2018-01-02,ASIAPACINS,25.4,25.4
4285,2018-01-01,ASIAPACINS,25.4,25.2
4286,2018-06-28,ATCSLGF,10.8,10.9
4287,2018-06-27,ATCSLGF,10.9,10.9
4288,2018-06-26,ATCSLGF,10.9,10.8
4289,2018-06-25,ATCSLGF,10.8,10.9
4290,2018-06-24,ATCSLGF,10.9,10.9
4291,2018-06-21,ATCSLGF,10.9,10.9
4292,2018-06-20,ATCSLGF,10.9,10.9
4293,2018-06-19,ATCSLGF,10.9,10.9
4294,2018-06-18,ATCSLGF,10.9,10.9
4295,2018-06-12,ATCSLGF,10.9,10.8
4296,2018-06-11,ATCSLGF,10.8,10.8
4297,2018-06-10,ATCSLGF,10.8,10.8
4298,2018-06-07,ATCSLGF,10.8,10.8
4299,2018-06-06,ATCSLGF,10.8,10.8
4300,2018-06-05,ATCSLGF,10.8,10.8
4301,2018-06-04,ATCSLGF,10.8,10.9
4302,2018-06-03,ATCSLGF,10.9,10.9
4303,2018-05-31,ATCSLGF,10.9,10.8
4304,2018-05-30,ATCSLGF,10.8,10.8
4305,2018-05-29,ATCSLGF,10.8,10.9
4306,2018-05-28,ATCSLGF,10.9,10.7
4307,2018-05-27,ATCSLGF,10.7,10.8
4308,2018-05-24,ATCSLGF,10.8,10.9
4309,2018-05-23,ATCSLGF,10.9,10.8
4310,2018-05-22,ATCSLGF,10.8,10.8
4311,2018-05-21,ATCSLGF,10.8,10.7
4312,2018-05-20,ATCSLGF,10.7,10.8
4313,2018-05-17,ATCSLGF,10.8,10.9
4314,2018-05-16,ATCSLGF,10.9,10.9
4315,2018-05-15,ATCSLGF,10.9,10.9
4316,2018-05-14,ATCSLGF,10.9,10.9
4317,2018-05-13,ATCSLGF,10.9,11
4318,2018-05-10,ATCSLGF,11,11.1
4319,2018-05-09,ATCSLGF,11.1,11.1
4320,2018-05-08,ATCSLGF,11.1,10.9
4321,2018-05-07,ATCSLGF,10.9,10.8
4322,2018-05-06,ATCSLGF,10.8,10.8
4323,2018-05-03,ATCSLGF,10.8,10.8
4324,2018-04-30,ATCSLGF,10.8,10.9
4325,2018-04-26,ATCSLGF,10.9,10.8
4326,2018-04-25,ATCSLGF,10.8,10.7
4327,2018-04-24,ATCSLGF,10.7,10.7
4328,2018-04-23,ATCSLGF,10.7,10.7
4329,2018-04-22,ATCSLGF,10.7,10.8
4330,2018-04-19,ATCSLGF,10.8,10.8
4331,2018-04-18,ATCSLGF,10.8,10.8
4332,2018-04-17,ATCSLGF,10.8,10.6
4333,2018-04-16,ATCSLGF,10.6,10.6
4334,2018-04-15,ATCSLGF,10.6,10.7
4335,2018-04-12,ATCSLGF,10.7,10.7
4336,2018-04-11,ATCSLGF,10.7,10.7
4337,2018-04-10,ATCSLGF,10.7,10.7
4338,2018-04-09,ATCSLGF,10.7,10.8
4339,2018-04-08,ATCSLGF,10.8,10.7
4340,2018-04-05,ATCSLGF,10.7,10.9
4341,2018-04-04,ATCSLGF,10.9,10.8
4342,2018-04-03,ATCSLGF,10.8,10.9
4343,2018-04-02,ATCSLGF,10.9,10.7
4344,2018-04-01,ATCSLGF,10.7,10.7
4345,2018-03-29,ATCSLGF,10.7,10.5
4346,2018-03-28,ATCSLGF,10.5,10.5
4347,2018-03-27,ATCSLGF,10.5,10.6
4348,2018-03-25,ATCSLGF,10.6,10.6
4349,2018-03-22,ATCSLGF,10.6,10.6
4350,2018-03-21,ATCSLGF,10.6,11.1
4351,2018-03-20,ATCSLGF,11.1,10.7
4352,2018-03-19,ATCSLGF,10.7,10.6
4353,2018-03-18,ATCSLGF,10.6,10.7
4354,2018-03-15,ATCSLGF,10.7,10.6
4355,2018-03-14,ATCSLGF,10.6,10.5
4356,2018-03-13,ATCSLGF,10.5,10.5
4357,2018-03-12,ATCSLGF,10.5,10.6
4358,2018-03-11,ATCSLGF,10.6,10.6
4359,2018-03-08,ATCSLGF,10.6,10.7
4360,2018-03-07,ATCSLGF,10.7,10.7
4361,2018-03-06,ATCSLGF,10.7,10.6
4362,2018-03-05,ATCSLGF,10.6,10.7
4363,2018-03-04,ATCSLGF,10.7,10.5
4364,2018-03-01,ATCSLGF,10.5,10.6
4365,2018-02-28,ATCSLGF,10.6,10.5
4366,2018-02-27,ATCSLGF,10.5,10.5
4367,2018-02-26,ATCSLGF,10.5,10.5
4368,2018-02-25,ATCSLGF,10.5,10.5
4369,2018-02-22,ATCSLGF,10.5,10.5
4370,2018-02-20,ATCSLGF,10.5,10.7
4371,2018-02-19,ATCSLGF,10.7,10.7
4372,2018-02-18,ATCSLGF,10.7,10.8
4373,2018-02-15,ATCSLGF,10.8,10.8
4374,2018-02-14,ATCSLGF,10.8,10.6
4375,2018-02-13,ATCSLGF,10.6,10.8
4376,2018-02-12,ATCSLGF,10.8,10.8
4377,2018-02-11,ATCSLGF,10.8,10.5
4378,2018-02-08,ATCSLGF,10.5,10.5
4379,2018-02-07,ATCSLGF,10.5,10.5
4380,2018-02-06,ATCSLGF,10.5,10.5
4381,2018-02-05,ATCSLGF,10.5,10.5
4382,2018-02-04,ATCSLGF,10.5,10.7
4383,2018-02-01,ATCSLGF,10.7,10.8
4384,2018-01-31,ATCSLGF,10.8,10.8
4385,2018-01-30,ATCSLGF,10.8,10.9
4386,2018-01-29,ATCSLGF,10.9,11
4387,2018-01-28,ATCSLGF,11,11
4388,2018-01-25,ATCSLGF,11,11.1
4389,2018-01-24,ATCSLGF,11.1,11.2
4390,2018-01-23,ATCSLGF,11.2,11.2
4391,2018-01-22,ATCSLGF,11.2,11.3
4392,2018-01-21,ATCSLGF,11.3,11.4
4393,2018-01-18,ATCSLGF,11.4,11.3
4394,2018-01-17,ATCSLGF,11.3,11.4
4395,2018-01-16,ATCSLGF,11.4,11.5
4396,2018-01-15,ATCSLGF,11.5,11.5
4397,2018-01-14,ATCSLGF,11.5,11.6
4398,2018-01-11,ATCSLGF,11.6,11.7
4399,2018-01-10,ATCSLGF,11.7,11.7
4400,2018-01-09,ATCSLGF,11.7,11.7
4401,2018-01-08,ATCSLGF,11.7,11.7
4402,2018-01-07,ATCSLGF,11.7,11.6
4403,2018-01-04,ATCSLGF,11.6,11.6
4404,2018-01-03,ATCSLGF,11.6,11.7
4405,2018-01-02,ATCSLGF,11.7,11.8
4406,2018-01-01,ATCSLGF,11.8,12
4407,2018-06-28,ATLASBANG,166.1,154.1
4408,2018-06-27,ATLASBANG,154.1,152.7
4409,2018-06-26,ATLASBANG,152.7,151
4410,2018-06-25,ATLASBANG,151,152.3
4411,2018-06-24,ATLASBANG,152.3,167.8
4412,2018-06-21,ATLASBANG,167.8,153.9
4413,2018-06-20,ATLASBANG,153.9,140
4414,2018-06-19,ATLASBANG,140,137.4
4415,2018-06-18,ATLASBANG,137.4,133
4416,2018-06-12,ATLASBANG,133,135.8
4417,2018-06-11,ATLASBANG,135.8,138.5
4418,2018-06-10,ATLASBANG,138.5,128.2
4419,2018-06-07,ATLASBANG,128.2,126.9
4420,2018-06-06,ATLASBANG,126.9,127.6
4421,2018-06-05,ATLASBANG,127.6,130.6
4422,2018-06-04,ATLASBANG,130.6,126.4
4423,2018-06-03,ATLASBANG,126.4,126.1
4424,2018-05-31,ATLASBANG,126.1,129.6
4425,2018-05-30,ATLASBANG,129.6,129.9
4426,2018-05-29,ATLASBANG,129.9,133.2
4427,2018-05-28,ATLASBANG,133.2,136.1
4428,2018-05-27,ATLASBANG,136.1,128.5
4429,2018-05-24,ATLASBANG,128.5,116.9
4430,2018-05-23,ATLASBANG,116.9,117.6
4431,2018-05-22,ATLASBANG,117.6,120.6
4432,2018-05-21,ATLASBANG,120.6,118.8
4433,2018-05-20,ATLASBANG,118.8,122.2
4434,2018-05-17,ATLASBANG,122.2,123.4
4435,2018-05-16,ATLASBANG,123.4,124.4
4436,2018-05-15,ATLASBANG,124.4,126.2
4437,2018-05-14,ATLASBANG,126.2,123.4
4438,2018-05-13,ATLASBANG,123.4,125.1
4439,2018-05-10,ATLASBANG,125.1,126
4440,2018-05-09,ATLASBANG,126,125.6
4441,2018-05-08,ATLASBANG,125.6,127.5
4442,2018-05-07,ATLASBANG,127.5,128
4443,2018-05-06,ATLASBANG,128,129.6
4444,2018-05-03,ATLASBANG,129.6,127.3
4445,2018-04-30,ATLASBANG,127.3,132.7
4446,2018-04-26,ATLASBANG,132.7,131.8
4447,2018-04-25,ATLASBANG,131.8,131.7
4448,2018-04-24,ATLASBANG,131.7,133.4
4449,2018-04-23,ATLASBANG,133.4,132.1
4450,2018-04-22,ATLASBANG,132.1,133.8
4451,2018-04-19,ATLASBANG,133.8,135.7
4452,2018-04-18,ATLASBANG,135.7,136.8
4453,2018-04-17,ATLASBANG,136.8,136.3
4454,2018-04-16,ATLASBANG,136.3,132.7
4455,2018-04-15,ATLASBANG,132.7,131.2
4456,2018-04-12,ATLASBANG,131.2,129.9
4457,2018-04-11,ATLASBANG,129.9,129.5
4458,2018-04-10,ATLASBANG,129.5,131.6
4459,2018-04-09,ATLASBANG,131.6,134.4
4460,2018-04-08,ATLASBANG,134.4,134.1
4461,2018-04-05,ATLASBANG,134.1,132.2
4462,2018-04-04,ATLASBANG,132.2,133.1
4463,2018-04-03,ATLASBANG,133.1,135.4
4464,2018-04-02,ATLASBANG,135.4,133.2
4465,2018-04-01,ATLASBANG,133.2,128.4
4466,2018-03-29,ATLASBANG,128.4,129
4467,2018-03-28,ATLASBANG,129,128.4
4468,2018-03-27,ATLASBANG,128.4,131.8
4469,2018-03-25,ATLASBANG,131.8,131.5
4470,2018-03-22,ATLASBANG,131.5,133.2
4471,2018-03-21,ATLASBANG,133.2,133.9
4472,2018-03-20,ATLASBANG,133.9,135.6
4473,2018-03-19,ATLASBANG,135.6,140
4474,2018-03-18,ATLASBANG,140,137.5
4475,2018-03-15,ATLASBANG,137.5,134.9
4476,2018-03-14,ATLASBANG,134.9,133
4477,2018-03-13,ATLASBANG,133,131.7
4478,2018-03-12,ATLASBANG,131.7,135.1
4479,2018-03-11,ATLASBANG,135.1,136
4480,2018-03-08,ATLASBANG,136,136
4481,2018-03-07,ATLASBANG,136,139.8
4482,2018-03-06,ATLASBANG,139.8,139
4483,2018-03-05,ATLASBANG,139,135.3
4484,2018-03-04,ATLASBANG,135.3,132
4485,2018-03-01,ATLASBANG,132,129.3
4486,2018-02-28,ATLASBANG,129.3,131.8
4487,2018-02-27,ATLASBANG,131.8,134
4488,2018-02-26,ATLASBANG,134,128.7
4489,2018-02-25,ATLASBANG,128.7,133
4490,2018-02-22,ATLASBANG,133,130.3
4491,2018-02-20,ATLASBANG,130.3,134.1
4492,2018-02-19,ATLASBANG,134.1,137.4
4493,2018-02-18,ATLASBANG,137.4,139.1
4494,2018-02-15,ATLASBANG,139.1,138.3
4495,2018-02-14,ATLASBANG,138.3,143.1
4496,2018-02-13,ATLASBANG,143.1,141.4
4497,2018-02-12,ATLASBANG,141.4,134.9
4498,2018-02-11,ATLASBANG,134.9,132
4499,2018-02-08,ATLASBANG,132,126.7
4500,2018-02-07,ATLASBANG,126.7,124.8
4501,2018-02-06,ATLASBANG,124.8,122.3
4502,2018-02-05,ATLASBANG,122.3,123.2
4503,2018-02-04,ATLASBANG,123.2,125.9
4504,2018-02-01,ATLASBANG,125.9,125
4505,2018-01-31,ATLASBANG,125,127
4506,2018-01-30,ATLASBANG,127,128.3
4507,2018-01-29,ATLASBANG,128.3,130.8
4508,2018-01-28,ATLASBANG,130.8,131.5
4509,2018-01-25,ATLASBANG,131.5,133.2
4510,2018-01-24,ATLASBANG,133.2,131.7
4511,2018-01-23,ATLASBANG,131.7,131.8
4512,2018-01-22,ATLASBANG,131.8,131.9
4513,2018-01-21,ATLASBANG,131.9,133.8
4514,2018-01-18,ATLASBANG,133.8,133
4515,2018-01-17,ATLASBANG,133,135.1
4516,2018-01-16,ATLASBANG,135.1,137.4
4517,2018-01-15,ATLASBANG,137.4,136.2
4518,2018-01-14,ATLASBANG,136.2,135.3
4519,2018-01-11,ATLASBANG,135.3,134.9
4520,2018-01-10,ATLASBANG,134.9,134.2
4521,2018-01-09,ATLASBANG,134.2,133.4
4522,2018-01-08,ATLASBANG,133.4,130.4
