SL NO,DATE,TRADING CODE,CLOSE PRICE,YCP*
29178,2016-04-28,PARAMOUNT,11.3,11.2
29179,2016-04-27,PARAMOUNT,11.2,11.1
29180,2016-04-26,PARAMOUNT,11.1,11.1
29181,2016-04-25,PARAMOUNT,11.1,11
29182,2016-04-24,PARAMOUNT,11,11.2
29183,2016-04-21,PARAMOUNT,11.2,11.3
29184,2016-04-20,PARAMOUNT,11.3,12.2
29185,2016-04-19,PARAMOUNT,12.2,12.2
29186,2016-04-18,PARAMOUNT,12.2,12.2
29187,2016-04-17,PARAMOUNT,12.2,11.9
29188,2016-04-13,PARAMOUNT,11.9,12.1
29189,2016-04-12,PARAMOUNT,12.1,12.2
29190,2016-04-11,PARAMOUNT,12.2,12.4
29191,2016-04-10,PARAMOUNT,12.4,12.1
29192,2016-04-07,PARAMOUNT,12.1,12.3
29193,2016-04-06,PARAMOUNT,12.3,12.3
29194,2016-04-05,PARAMOUNT,12.3,12.5
29195,2016-04-04,PARAMOUNT,12.5,12.3
29196,2016-04-03,PARAMOUNT,12.3,12.8
29197,2016-03-31,PARAMOUNT,12.8,13.2
29198,2016-03-30,PARAMOUNT,13.2,12.8
29199,2016-03-29,PARAMOUNT,12.8,12.5
29200,2016-03-28,PARAMOUNT,12.5,12.6
29201,2016-03-27,PARAMOUNT,12.6,12.8
29202,2016-03-24,PARAMOUNT,12.8,12.8
29203,2016-03-23,PARAMOUNT,12.8,12.7
29204,2016-03-22,PARAMOUNT,12.7,12.9
29205,2016-03-21,PARAMOUNT,12.9,13
29206,2016-03-20,PARAMOUNT,13,13
29207,2016-03-16,PARAMOUNT,13,12.7
29208,2016-03-15,PARAMOUNT,12.7,12.8
29209,2016-03-14,PARAMOUNT,12.8,13
29210,2016-03-13,PARAMOUNT,13,12.5
29211,2016-03-10,PARAMOUNT,12.5,12.8
29212,2016-03-09,PARAMOUNT,12.8,12.6
29213,2016-03-08,PARAMOUNT,12.6,12.6
29214,2016-03-07,PARAMOUNT,12.6,12.5
29215,2016-03-06,PARAMOUNT,12.5,12.7
29216,2016-03-03,PARAMOUNT,12.7,12.7
29217,2016-03-02,PARAMOUNT,12.7,12.7
29218,2016-03-01,PARAMOUNT,12.7,12.9
29219,2016-02-29,PARAMOUNT,12.9,12.7
29220,2016-02-28,PARAMOUNT,12.7,13
29221,2016-02-25,PARAMOUNT,13,13.4
29222,2016-02-24,PARAMOUNT,13.4,13.1
29223,2016-02-23,PARAMOUNT,13.1,12.4
29224,2016-02-22,PARAMOUNT,12.4,13.3
29225,2016-02-18,PARAMOUNT,13.3,13.3
29226,2016-02-17,PARAMOUNT,13.3,13.3
29227,2016-02-16,PARAMOUNT,13.3,13.4
29228,2016-02-15,PARAMOUNT,13.4,13.8
29229,2016-02-14,PARAMOUNT,13.8,13.6
29230,2016-02-11,PARAMOUNT,13.6,13.4
29231,2016-02-10,PARAMOUNT,13.4,12.3
29232,2016-02-09,PARAMOUNT,12.3,12.8
29233,2016-02-08,PARAMOUNT,12.8,13
29234,2016-02-07,PARAMOUNT,13,12.9
29235,2016-02-04,PARAMOUNT,12.9,13.1
29236,2016-02-03,PARAMOUNT,13.1,13.3
29237,2016-02-02,PARAMOUNT,13.3,13.2
29238,2016-02-01,PARAMOUNT,13.2,13.2
29239,2016-01-31,PARAMOUNT,13.2,13.3
29240,2016-01-28,PARAMOUNT,13.3,13.8
29241,2016-01-27,PARAMOUNT,13.8,14
29242,2016-01-26,PARAMOUNT,14,14.1
29243,2016-01-25,PARAMOUNT,14.1,14
29244,2016-01-24,PARAMOUNT,14,13.5
29245,2016-01-21,PARAMOUNT,13.5,13.4
29246,2016-01-20,PARAMOUNT,13.4,13.4
29247,2016-01-19,PARAMOUNT,13.4,13.4
29248,2016-01-18,PARAMOUNT,13.4,13.1
29249,2016-01-17,PARAMOUNT,13.1,13.2
29250,2016-01-14,PARAMOUNT,13.2,12.8
29251,2016-01-13,PARAMOUNT,12.8,12.1
29252,2016-01-12,PARAMOUNT,12.1,12
29253,2016-01-11,PARAMOUNT,12,12.1
29254,2016-01-10,PARAMOUNT,12.1,11.6
29255,2016-01-07,PARAMOUNT,11.6,11.7
29256,2016-01-06,PARAMOUNT,11.7,11.6
29257,2016-01-05,PARAMOUNT,11.6,11.4
29258,2016-01-04,PARAMOUNT,11.4,11.5
29259,2016-01-03,PARAMOUNT,11.5,11
29260,2016-06-30,PENINSULA,15.3,15.4
29261,2016-06-29,PENINSULA,15.4,15.4
29262,2016-06-28,PENINSULA,15.4,15.4
29263,2016-06-27,PENINSULA,15.4,15.2
29264,2016-06-26,PENINSULA,15.2,15.3
29265,2016-06-23,PENINSULA,15.3,15.5
29266,2016-06-22,PENINSULA,15.5,15.3
29267,2016-06-21,PENINSULA,15.3,15.2
29268,2016-06-20,PENINSULA,15.2,15.2
29269,2016-06-19,PENINSULA,15.2,15.4
29270,2016-06-16,PENINSULA,15.4,15.7
29271,2016-06-15,PENINSULA,15.7,15.6
29272,2016-06-14,PENINSULA,15.6,15
29273,2016-06-13,PENINSULA,15,15
29274,2016-06-12,PENINSULA,15,15.1
29275,2016-06-09,PENINSULA,15.1,15.1
29276,2016-06-08,PENINSULA,15.1,14.8
29277,2016-06-07,PENINSULA,14.8,15.1
29278,2016-06-06,PENINSULA,15.1,15.3
29279,2016-06-05,PENINSULA,15.3,15.5
29280,2016-06-02,PENINSULA,15.5,15.5
29281,2016-06-01,PENINSULA,15.5,15.5
29282,2016-05-31,PENINSULA,15.5,15.8
29283,2016-05-30,PENINSULA,15.8,16.1
29284,2016-05-29,PENINSULA,16.1,15.5
29285,2016-05-26,PENINSULA,15.5,15.4
29286,2016-05-25,PENINSULA,15.4,15.7
29287,2016-05-24,PENINSULA,15.7,15.7
29288,2016-05-22,PENINSULA,15.7,14.9
29289,2016-05-19,PENINSULA,14.9,14.6
29290,2016-05-18,PENINSULA,14.6,14.4
29291,2016-05-17,PENINSULA,14.4,14.2
29292,2016-05-16,PENINSULA,14.2,14.2
29293,2016-05-15,PENINSULA,14.2,14.5
29294,2016-05-12,PENINSULA,14.5,14.5
29295,2016-05-11,PENINSULA,14.5,14.6
29296,2016-05-10,PENINSULA,14.6,14.6
29297,2016-05-09,PENINSULA,14.6,14.6
29298,2016-05-08,PENINSULA,14.6,14.7
29299,2016-05-05,PENINSULA,14.7,14.6
29300,2016-05-04,PENINSULA,14.6,14.8
29301,2016-05-03,PENINSULA,14.8,14.4
29302,2016-05-02,PENINSULA,14.4,14.5
29303,2016-04-28,PENINSULA,14.5,14.6
29304,2016-04-27,PENINSULA,14.6,14.7
29305,2016-04-26,PENINSULA,14.7,14.8
29306,2016-04-25,PENINSULA,14.8,15
29307,2016-04-24,PENINSULA,15,14.9
29308,2016-04-21,PENINSULA,14.9,15.1
29309,2016-04-20,PENINSULA,15.1,15.2
29310,2016-04-19,PENINSULA,15.2,15.5
29311,2016-04-18,PENINSULA,15.5,15.4
29312,2016-04-17,PENINSULA,15.4,15.4
29313,2016-04-13,PENINSULA,15.4,15.5
29314,2016-04-12,PENINSULA,15.5,15.5
29315,2016-04-11,PENINSULA,15.5,15.6
29316,2016-04-10,PENINSULA,15.6,15.7
29317,2016-04-07,PENINSULA,15.7,15.9
29318,2016-04-06,PENINSULA,15.9,16.1
29319,2016-04-05,PENINSULA,16.1,16.3
29320,2016-04-04,PENINSULA,16.3,15.9
29321,2016-04-03,PENINSULA,15.9,16
29322,2016-03-31,PENINSULA,16,16
29323,2016-03-30,PENINSULA,16,16
29324,2016-03-29,PENINSULA,16,15.9
29325,2016-03-28,PENINSULA,15.9,16.3
29326,2016-03-27,PENINSULA,16.3,16.4
29327,2016-03-24,PENINSULA,16.4,16.3
29328,2016-03-23,PENINSULA,16.3,16.4
29329,2016-03-22,PENINSULA,16.4,16.8
29330,2016-03-21,PENINSULA,16.8,16.9
29331,2016-03-20,PENINSULA,16.9,17.1
29332,2016-03-16,PENINSULA,17.1,17.1
29333,2016-03-15,PENINSULA,17.1,16.7
29334,2016-03-14,PENINSULA,16.7,16.4
29335,2016-03-13,PENINSULA,16.4,16
29336,2016-03-10,PENINSULA,16,15.7
29337,2016-03-09,PENINSULA,15.7,15.7
29338,2016-03-08,PENINSULA,15.7,15.5
29339,2016-03-07,PENINSULA,15.5,15.7
29340,2016-03-06,PENINSULA,15.7,15.9
29341,2016-03-03,PENINSULA,15.9,15.9
29342,2016-03-02,PENINSULA,15.9,16
29343,2016-03-01,PENINSULA,16,16.2
29344,2016-02-29,PENINSULA,16.2,16.1
29345,2016-02-28,PENINSULA,16.1,16.2
29346,2016-02-25,PENINSULA,16.2,16.3
29347,2016-02-24,PENINSULA,16.3,16.3
29348,2016-02-23,PENINSULA,16.3,16.3
29349,2016-02-22,PENINSULA,16.3,16.3
29350,2016-02-18,PENINSULA,16.3,16.7
29351,2016-02-17,PENINSULA,16.7,16.6
29352,2016-02-16,PENINSULA,16.6,16.4
29353,2016-02-15,PENINSULA,16.4,16.4
29354,2016-02-14,PENINSULA,16.4,16.5
29355,2016-02-11,PENINSULA,16.5,16.5
29356,2016-02-10,PENINSULA,16.5,16.5
29357,2016-02-09,PENINSULA,16.5,16.3
29358,2016-02-08,PENINSULA,16.3,16.5
29359,2016-02-07,PENINSULA,16.5,16.6
29360,2016-02-04,PENINSULA,16.6,16.7
29361,2016-02-03,PENINSULA,16.7,17
29362,2016-02-02,PENINSULA,17,16.7
29363,2016-02-01,PENINSULA,16.7,16.8
29364,2016-01-31,PENINSULA,16.8,17.2
29365,2016-01-28,PENINSULA,17.2,17.3
29366,2016-01-27,PENINSULA,17.3,17.5
29367,2016-01-26,PENINSULA,17.5,17.9
29368,2016-01-25,PENINSULA,17.9,17.5
29369,2016-01-24,PENINSULA,17.5,17.6
29370,2016-01-21,PENINSULA,17.6,17.8
29371,2016-01-20,PENINSULA,17.8,18.5
29372,2016-01-19,PENINSULA,18.5,18.7
29373,2016-01-18,PENINSULA,18.7,17.2
29374,2016-01-17,PENINSULA,17.2,17.5
29375,2016-01-14,PENINSULA,17.5,18.1
29376,2016-01-13,PENINSULA,18.1,17.8
29377,2016-01-12,PENINSULA,17.8,17
29378,2016-01-11,PENINSULA,17,17.8
29379,2016-01-10,PENINSULA,17.8,16.8
29380,2016-01-07,PENINSULA,16.8,16.5
29381,2016-01-06,PENINSULA,16.5,16.6
29382,2016-01-05,PENINSULA,16.6,16.1
29383,2016-01-04,PENINSULA,16.1,15.8
29384,2016-01-03,PENINSULA,15.8,15.9
29385,2016-06-30,PEOPLESINS,14.7,14.6
29386,2016-06-29,PEOPLESINS,14.6,14.6
29387,2016-06-28,PEOPLESINS,14.6,14.5
29388,2016-06-27,PEOPLESINS,14.5,14.4
29389,2016-06-26,PEOPLESINS,14.4,14.5
29390,2016-06-23,PEOPLESINS,14.5,14.4
29391,2016-06-22,PEOPLESINS,14.4,14.8
29392,2016-06-21,PEOPLESINS,14.8,14.8
29393,2016-06-20,PEOPLESINS,14.8,14.8
29394,2016-06-19,PEOPLESINS,14.8,15.2
29395,2016-06-16,PEOPLESINS,15.2,15
29396,2016-06-15,PEOPLESINS,15,15
29397,2016-06-14,PEOPLESINS,15,15
29398,2016-06-13,PEOPLESINS,15,15.2
29399,2016-06-12,PEOPLESINS,15.2,15.5
29400,2016-06-09,PEOPLESINS,15.5,15.8
29401,2016-06-08,PEOPLESINS,15.8,15.6
29402,2016-06-07,PEOPLESINS,15.6,16.3
29403,2016-06-06,PEOPLESINS,16.3,15.4
29404,2016-06-05,PEOPLESINS,15.4,15.5
29405,2016-06-02,PEOPLESINS,15.5,15.6
29406,2016-06-01,PEOPLESINS,15.6,15.5
29407,2016-05-31,PEOPLESINS,15.5,15.4
29408,2016-05-30,PEOPLESINS,15.4,15.5
29409,2016-05-29,PEOPLESINS,15.5,15.2
29410,2016-05-26,PEOPLESINS,15.2,15.1
29411,2016-05-25,PEOPLESINS,15.1,15.2
29412,2016-05-24,PEOPLESINS,15.2,14.6
29413,2016-05-22,PEOPLESINS,14.6,15
29414,2016-05-19,PEOPLESINS,15,15
29415,2016-05-18,PEOPLESINS,15,15.2
29416,2016-05-17,PEOPLESINS,15.2,14.8
29417,2016-05-16,PEOPLESINS,14.8,15.4
29418,2016-05-15,PEOPLESINS,15.4,15.4
29419,2016-05-12,PEOPLESINS,15.4,15.9
29420,2016-05-11,PEOPLESINS,15.9,15.6
29421,2016-05-10,PEOPLESINS,15.6,15.2
29422,2016-05-09,PEOPLESINS,15.2,14.9
29423,2016-05-08,PEOPLESINS,14.9,14.9
29424,2016-05-05,PEOPLESINS,14.9,14.5
29425,2016-05-04,PEOPLESINS,14.5,14.3
29426,2016-05-03,PEOPLESINS,14.3,14
29427,2016-05-02,PEOPLESINS,14,14.9
29428,2016-04-28,PEOPLESINS,14.9,15.4
29429,2016-04-27,PEOPLESINS,15.4,15.4
29430,2016-04-26,PEOPLESINS,15.4,15.5
29431,2016-04-25,PEOPLESINS,15.5,15.9
29432,2016-04-24,PEOPLESINS,15.9,16.5
29433,2016-04-21,PEOPLESINS,16.5,16.5
29434,2016-04-20,PEOPLESINS,16.5,16.8
29435,2016-04-19,PEOPLESINS,16.8,17
29436,2016-04-18,PEOPLESINS,17,16.5
29437,2016-04-17,PEOPLESINS,16.5,17
29438,2016-04-13,PEOPLESINS,17,16.9
29439,2016-04-12,PEOPLESINS,16.9,16.3
29440,2016-04-11,PEOPLESINS,16.3,16.3
29441,2016-04-10,PEOPLESINS,16.3,16.6
29442,2016-04-07,PEOPLESINS,16.6,16.6
29443,2016-04-06,PEOPLESINS,16.6,16.9
29444,2016-04-05,PEOPLESINS,16.9,17
29445,2016-04-04,PEOPLESINS,17,17
